source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[condition]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	assay name	technology type	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[digestion protocol]	comment[modification parameters]	comment[proteomics data acquisition method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sample preparation batch]	comment[original sample identifier]	comment[autosampler position]	comment[injection volume]	comment[sample role]	comment[search inclusion]	comment[sample description]	comment[replicate provenance]	comment[search parameter source]	comment[annotation provenance]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[condition]	factor value[cells per well]
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_14_V1_1_14151	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	14	20230626_KK_Blank_14_V1_1_14151.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_14_V1_1_14151.d.zip	not available	20230626_KK_Blank_14	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_15_V1_1_14160	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	15	20230626_KK_Blank_15_V1_1_14160.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_15_V1_1_14160.d.zip	not available	20230626_KK_Blank_15	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_16_V1_1_14169	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	16	20230626_KK_Blank_16_V1_1_14169.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_16_V1_1_14169.d.zip	not available	20230626_KK_Blank_16	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_17_V1_1_14178	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	17	20230626_KK_Blank_17_V1_1_14178.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_17_V1_1_14178.d.zip	not available	20230626_KK_Blank_17	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_18_V1_1_14181	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	18	20230626_KK_Blank_18_V1_1_14181.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_18_V1_1_14181.d.zip	not available	20230626_KK_Blank_18	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_27_V1_1_14212	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	27	20230626_KK_Blank_27_V1_1_14212.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_27_V1_1_14212.d.zip	not available	20230626_KK_Blank_27	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_28_V1_1_14221	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	28	20230626_KK_Blank_28_V1_1_14221.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_28_V1_1_14221.d.zip	not available	20230626_KK_Blank_28	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_29_V1_1_14230	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	29	20230626_KK_Blank_29_V1_1_14230.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_29_V1_1_14230.d.zip	not available	20230626_KK_Blank_29	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_30_V1_1_14239	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	30	20230626_KK_Blank_30_V1_1_14239.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_30_V1_1_14239.d.zip	not available	20230626_KK_Blank_30	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_31_V1_1_14248	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	31	20230626_KK_Blank_31_V1_1_14248.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_31_V1_1_14248.d.zip	not available	20230626_KK_Blank_31	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_32_V1_1_14257	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	32	20230626_KK_Blank_32_V1_1_14257.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_32_V1_1_14257.d.zip	not available	20230626_KK_Blank_32	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_blank_20230626_V1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	buffer control	not applicable	empty	0	PXD053464_20230626_KK_Blank_33_V1_1_14266	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	33	20230626_KK_Blank_33_V1_1_14266.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230626_KK_Blank_33_V1_1_14266.d.zip	not available	20230626_KK_Blank_33	V1	1 uL	blank injection	absent from archived DIA-NN searches	Repeated blank-vial injection from autosampler position V1; no biological cell assigned.	Blank numbers are retained as technical injection identifiers from the same dated vial position. Biological replicate 1 is the required no-biological-replicate convention, not a biological sample count.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
